"organization_id","industry","has_foreign_founder","has_us_founder","company_structure","venture_capital_investors","region_or_state","country","the_month","available_balance","debit_card_spend_that_month"
"03db66f4-5260-11e9-b741-d3c58627e7f5","advertising","false","true","CCorp","[]","CA","US","2020-04-01T00:00:00.000Z","null","null"
"122a7efa-6c5c-11e9-8c92-af2c53feed70","artificial_intelligence","true","false","CCorp","null","RI","US","2020-05-01T00:00:00.000Z","null","null"
"0197235c-6c63-11e9-a385-ff39a9d9da8a","developer_tools","false","true","CCorp","[]","NY","US","2020-01-01T00:00:00.000Z","null","79.99"
"183887ea-78ed-11e9-826e-3b30bdc93b1d","other","false","true","CCorp","[NextView Ventures]","CA","US","2020-02-01T00:00:00.000Z","null","null"
"045fe134-65d6-11e9-8de1-8f21b756240d","financial_services","false","true","CCorp","null","FL","US","2020-01-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2020-01-01T00:00:00.000Z","null","null"
"074f2b02-92ae-11e9-bdea-a77a65d50892","biotech","false","true","CCorp","[]","VT","US","2020-12-01T00:00:00.000Z","null","62.32"
"120cfc48-711d-11e9-be0a-5b06fe20987f","private_investment_companies","true","false","LLC","null","WY","US","2020-10-01T00:00:00.000Z","null","null"
"11318d12-8eb8-11e9-8e2f-631dc57e6c83","marketing","false","true","CCorp","null","NY","US","2020-09-01T00:00:00.000Z","null","null"
"169a176c-62d8-11e9-90d4-57e5cdd07dbb","enterprise","false","true","LLC","null","TX","US","2020-05-01T00:00:00.000Z","null","null"
"06ca5b98-af23-11e9-9919-271b87247b3e","financial_services","false","true","CCorp","[Slow Ventures]","CA","US","2019-08-01T00:00:00.000Z","277052.07","null"
"11dfbada-c366-11e9-8261-83e9aa732111","b2b","false","true","CCorp","[]","CA","US","2020-06-01T00:00:00.000Z","null","100.00"
"028c55d6-615d-11e9-93d6-1759ea5444f8","healthcare","false","true","CCorp","[Social Capital (SoCap)]","CA","US","2020-07-01T00:00:00.000Z","null","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2019-09-01T00:00:00.000Z","35855.35","368.61"
"0f2b2716-670e-11e9-9265-37534f11de43","b2b","true","false","CCorp","null","CA","US","2020-12-01T00:00:00.000Z","null","39.00"
"14c8741a-a8d3-11e9-be03-8b3d41ef4117","education","false","true","LLC","null","SD","US","2019-06-01T00:00:00.000Z","null","null"
"02dde8a4-ba2e-11e9-9e82-6bd7abe9a064","b2b","true","false","CCorp","null","DE","US","2019-12-01T00:00:00.000Z","null","null"
"0862e2a4-61c1-11e9-b28c-039081d050fe","b2b","false","true","LLC","null","NJ","US","2020-03-01T00:00:00.000Z","null","null"
"13f5a190-6ac9-11e9-bf43-235a709d88e2","community","false","true","LLC","null","FL","US","2019-10-01T00:00:00.000Z","null","67.49"
"06105d16-da29-11e9-a650-bfe183824cdf","consumer","false","true","CCorp","[]","CA","US","2020-09-01T00:00:00.000Z","null","null"
"0ac67b4e-c58c-11e9-92ae-1f0d1396ce64","enterprise","false","true","LLC","null","FL","US","2019-06-01T00:00:00.000Z","null","null"
"164ad238-da2e-11e9-8796-a3e1800268c7","online_retailer","true","false","LLC","null","DE","US","2019-11-01T00:00:00.000Z","null","1527.33"
"10f468a0-7686-11e9-b807-4f7f19dac2da","financial_services","false","true","CCorp","[]","CA","US","2019-07-01T00:00:00.000Z","60685.07","null"
"0467a8d4-9082-11e9-9422-03f483318041","education","false","true","LLC","null","NM","US","2019-08-01T00:00:00.000Z","5175.64","null"
"0f629d58-94f5-11e9-b16e-2b6c91cc7775","artificial_intelligence","true","true","CCorp","null","NY","US","2019-04-01T00:00:00.000Z","null","null"
"0f3e4ae0-73a6-11e9-97ce-b35bc166affc","media","false","true","CCorp","null","CA","US","2020-08-01T00:00:00.000Z","null","null"
"14f96298-a971-11e9-bd0e-f368afe1c8ac","consulting","false","true","LLC","[]","NJ","US","2020-02-01T00:00:00.000Z","null","null"
"15e5ba62-77d0-11e9-a1f6-b7bd7820379d","enterprise","true","false","LLC","[]","WY","US","2019-05-01T00:00:00.000Z","null","null"
"133cd088-8df2-11e9-9edf-eb45ef55ae0e","online_retailer","false","true","LLC","null","NY","US","2020-02-01T00:00:00.000Z","null","null"
"121123f8-c894-11e9-8911-8390bda9593b","other","false","true","CCorp","null","CA","US","2020-07-01T00:00:00.000Z","null","null"
"19879b42-915f-11e9-85f1-3721e438006f","private_investment_companies","false","true","CCorp","null","OR","US","2020-12-01T00:00:00.000Z","null","null"
"121123f8-c894-11e9-8911-8390bda9593b","other","false","true","CCorp","null","CA","US","2020-01-01T00:00:00.000Z","null","null"
"18f05820-c000-11e9-98fe-9399f63ea17c","marketing","true","false","CCorp","[]","CA","US","2019-07-01T00:00:00.000Z","null","null"
"15e6042a-7822-11e9-a827-0f2d93150a4a","developer_tools","true","false","CCorp","null","DE","US","2021-01-01T00:00:00.000Z","null","1504.16"
"15717128-a8ba-11e9-a795-3b1ad729de25","biotech","false","true","LLC","[]","TX","US","2019-12-01T00:00:00.000Z","null","70.70"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2019-07-01T00:00:00.000Z","7075.00","null"
"08d1307c-9cce-11e9-a143-2f4e2012784c","online_retailer","false","true","LLC","null","NM","US","2020-03-01T00:00:00.000Z","null","6224.08"
"171ab36c-ad20-11e9-a3f4-9b093adc4c1b","marketing","false","true","LLC","null","NY","US","2019-11-01T00:00:00.000Z","null","null"
"17c69ac6-6318-11e9-ae16-fb5116f7610d","consumer","false","true","LLC","null","AZ","US","2020-07-01T00:00:00.000Z","null","null"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2019-07-01T00:00:00.000Z","370.39","36.26"
"01ff6422-6a8c-11e9-9e1d-f7c61943db01","consumer","false","true","CCorp","null","TN","US","2020-12-01T00:00:00.000Z","null","300.00"
"05cd9714-8d1d-11e9-b8a8-cb9b413f4e0a","media","true","false","CCorp","null","MI","US","2019-05-01T00:00:00.000Z","null","null"
"03fceffe-76dc-11e9-abc7-dfbd1da62cbf","enterprise","true","false","CCorp","null","DE","US","2020-06-01T00:00:00.000Z","null","null"
"0f2f4206-668c-11e9-84c3-eb8d8edf7971","real_estate","false","true","LLC","null","MN","US","2020-10-01T00:00:00.000Z","null","null"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2021-01-01T00:00:00.000Z","null","null"
"169a176c-62d8-11e9-90d4-57e5cdd07dbb","enterprise","false","true","LLC","null","TX","US","2020-11-01T00:00:00.000Z","null","null"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2020-08-01T00:00:00.000Z","null","null"
"0d3d0cfa-6504-11e9-9ad6-23fa59ad04eb","employment_services","false","true","LLC","null","NY","US","2020-05-01T00:00:00.000Z","null","null"
"01a7a796-acae-11e9-bc96-43d31ea5b120","online_retailer","true","true","CCorp","null","CA","US","2019-07-01T00:00:00.000Z","1106.48","null"
"08d1307c-9cce-11e9-a143-2f4e2012784c","online_retailer","false","true","LLC","null","NM","US","2019-06-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2019-10-01T00:00:00.000Z","null","null"
"0ec4a732-c19c-11e9-a9ad-43d2cd1ae9b2","education","true","false","LLC","null","FL","US","2020-05-01T00:00:00.000Z","null","null"
"08035942-8caa-11e9-b071-d3855478963e","other_food_services","false","true","CCorp","[]","CA","US","2019-09-01T00:00:00.000Z","32390.34","null"
"0467a8d4-9082-11e9-9422-03f483318041","education","false","true","LLC","null","NM","US","2019-06-01T00:00:00.000Z","100.00","null"
"041391a2-b352-11e9-9592-b7c6a2b54d91","other","false","true","ProfessionalCorporation","null","CA","US","2020-05-01T00:00:00.000Z","null","180.97"
"0b556378-b578-11e9-b663-4ba324346489","other","false","true","CCorp","null","TX","US","2020-02-01T00:00:00.000Z","null","null"
"0f703a82-86f7-11e9-8ef6-bf08ab01dc7d","artificial_intelligence","false","true","CCorp","[]","CA","US","2020-09-01T00:00:00.000Z","null","null"
"13f5a190-6ac9-11e9-bf43-235a709d88e2","community","false","true","LLC","null","FL","US","2020-08-01T00:00:00.000Z","null","112.00"
"115c393c-d4b7-11e9-a103-e3280015e2c9","entertainment","false","true","LLC","null","PA","US","2019-04-01T00:00:00.000Z","null","null"
"17cadb06-d96d-11e9-9ddd-0be377bc3421","online_retailer","true","false","LLC","null","DE","US","2020-06-01T00:00:00.000Z","null","6085.69"
"0302998a-6d0b-11e9-97bc-53b4f4267e8a","consulting","false","true","LLC","null","OR","US","2021-01-01T00:00:00.000Z","null","26.00"
"14c8741a-a8d3-11e9-be03-8b3d41ef4117","education","false","true","LLC","null","SD","US","2019-09-01T00:00:00.000Z","699.13","372.78"
"0d7736ac-aef9-11e9-a9f4-63f06df8e953","b2b","false","true","CCorp","null","NY","US","2020-03-01T00:00:00.000Z","null","null"
"0f9b3060-76ae-11e9-b46a-5f34f7d02ac2","online_retailer","true","false","CCorp","[]","DE","US","2020-02-01T00:00:00.000Z","null","null"
"02cdfa24-acab-11e9-94a3-7f974ae9c854","online_retailer","true","false","CCorp","null","DE","US","2020-10-01T00:00:00.000Z","null","34.94"
"128b899e-aeeb-11e9-a9a9-db9e3fe3aa80","research","false","true","CCorp","null","MA","US","2019-11-01T00:00:00.000Z","null","null"
"0d3d0cfa-6504-11e9-9ad6-23fa59ad04eb","employment_services","false","true","LLC","null","NY","US","2020-07-01T00:00:00.000Z","null","null"
"017f264e-65dd-11e9-9aeb-6345934cd278","health_services","false","true","ProfessionalCorporation","null","FL","US","2019-04-01T00:00:00.000Z","null","null"
"15e5ba62-77d0-11e9-a1f6-b7bd7820379d","enterprise","true","false","LLC","[]","WY","US","2020-07-01T00:00:00.000Z","null","null"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2020-11-01T00:00:00.000Z","null","null"
"0a758432-a728-11e9-a83c-5b8dd052fa42","other_health_and_fitness_services","false","true","CCorp","[]","UT","US","2020-02-01T00:00:00.000Z","null","null"
"05aff568-be16-11e9-8750-83ab633bdee2","other_food_services","false","true","LLC","null","CA","US","2019-06-01T00:00:00.000Z","null","null"
"02dde8a4-ba2e-11e9-9e82-6bd7abe9a064","b2b","true","false","CCorp","null","DE","US","2020-05-01T00:00:00.000Z","null","217.24"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2019-08-01T00:00:00.000Z","451500.00","null"
"13f5a190-6ac9-11e9-bf43-235a709d88e2","community","false","true","LLC","null","FL","US","2019-12-01T00:00:00.000Z","null","251.49"
"14c8741a-a8d3-11e9-be03-8b3d41ef4117","education","false","true","LLC","null","SD","US","2019-05-01T00:00:00.000Z","null","null"
"1760dc5a-d0db-11e9-8574-171afa85acc5","consumer","true","false","LLC","null","FL","US","2020-09-01T00:00:00.000Z","null","9022.13"
"023776b4-92f5-11e9-8034-a322c325e9c0","b2b","false","true","CCorp","[]","CA","US","2020-12-01T00:00:00.000Z","null","null"
"05cd9714-8d1d-11e9-b8a8-cb9b413f4e0a","media","true","false","CCorp","null","MI","US","2020-05-01T00:00:00.000Z","null","1327.78"
"02e7ecd4-9187-11e9-9c6d-db3afed017cf","online_retailer","true","false","CCorp","[]","DE","US","2021-01-01T00:00:00.000Z","null","2293.05"
"0423ea18-a35b-11e9-bd58-9761d92ce37c","b2b","true","false","CCorp","[Freestyle Capital, Third Kind Venture Capital]","WA","US","2020-12-01T00:00:00.000Z","null","1363.24"
"01a7a796-acae-11e9-bc96-43d31ea5b120","online_retailer","true","true","CCorp","null","CA","US","2019-09-01T00:00:00.000Z","6423.94","null"
"02e7ecd4-9187-11e9-9c6d-db3afed017cf","online_retailer","true","false","CCorp","[]","DE","US","2020-03-01T00:00:00.000Z","null","null"
"01d0bab6-c3f4-11e9-b012-8b258164edb3","hardware","true","false","LLC","null","DE","US","2020-02-01T00:00:00.000Z","null","null"
"017f264e-65dd-11e9-9aeb-6345934cd278","health_services","false","true","ProfessionalCorporation","null","FL","US","2020-06-01T00:00:00.000Z","null","null"
"0738e100-aa6c-11e9-b227-f78419372a07","media","true","false","LLC","null","WY","US","2019-05-01T00:00:00.000Z","null","null"
"17162344-79b6-11e9-95a5-93a665afddfc","private_investment_companies","true","false","LLC","null","WY","US","2020-03-01T00:00:00.000Z","null","null"
"00e5b312-99f7-11e9-98dd-6b543da80032","consumer","false","true","CCorp","[DST Global, Soma Capital, Global Founders Capital]","CA","US","2021-01-01T00:00:00.000Z","null","null"
"0f703a82-86f7-11e9-8ef6-bf08ab01dc7d","artificial_intelligence","false","true","CCorp","[]","CA","US","2020-07-01T00:00:00.000Z","null","null"
"121123f8-c894-11e9-8911-8390bda9593b","other","false","true","CCorp","null","CA","US","2020-08-01T00:00:00.000Z","null","null"
"02e7ecd4-9187-11e9-9c6d-db3afed017cf","online_retailer","true","false","CCorp","[]","DE","US","2019-12-01T00:00:00.000Z","null","null"
"01ff6422-6a8c-11e9-9e1d-f7c61943db01","consumer","false","true","CCorp","null","TN","US","2020-09-01T00:00:00.000Z","null","257.19"
"17f983a2-a80d-11e9-8f03-a78150aed5db","marketing","false","true","CCorp","null","DC","US","2020-08-01T00:00:00.000Z","null","null"
"03937916-7e6b-11e9-9f03-8f997a6f41a3","education","false","true","CCorp","[]","CA","US","2019-08-01T00:00:00.000Z","320000.00","null"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2020-07-01T00:00:00.000Z","null","27.78"
"0b556378-b578-11e9-b663-4ba324346489","other","false","true","CCorp","null","TX","US","2020-01-01T00:00:00.000Z","null","null"
"1250d254-621f-11e9-bfba-7b0a6f3894ba","crypto","false","true","CCorp","null","CA","US","2020-09-01T00:00:00.000Z","null","118.00"
"14b69f92-6c79-11e9-b5c5-6b314faee9bc","enterprise","false","true","LLC","null","CA","US","2019-11-01T00:00:00.000Z","null","41.97"
"05aff568-be16-11e9-8750-83ab633bdee2","other_food_services","false","true","LLC","null","CA","US","2020-02-01T00:00:00.000Z","null","null"
"0ebec77e-6227-11e9-9c4d-7b43faa31c15","b2b","false","true","LLC","null","IL","US","2019-11-01T00:00:00.000Z","null","null"
"0afe8508-619a-11e9-b784-f7755bd2edfd","financial_services","false","true","LLC","[]","NC","US","2019-08-01T00:00:00.000Z","10.00","null"
"01d0bab6-c3f4-11e9-b012-8b258164edb3","hardware","true","false","LLC","null","DE","US","2020-04-01T00:00:00.000Z","null","null"
"020d3db6-61a1-11e9-aadf-23e9b875e920","consumer","false","true","CCorp","null","CA","US","2019-09-01T00:00:00.000Z","500.00","null"
"0f2b2716-670e-11e9-9265-37534f11de43","b2b","true","false","CCorp","null","CA","US","2020-11-01T00:00:00.000Z","null","25.00"
"0f797ec8-655d-11e9-8d24-bfb4f1128159","other_food_services","true","false","CCorp","null","FL","US","2020-03-01T00:00:00.000Z","null","402.10"
"13f5a190-6ac9-11e9-bf43-235a709d88e2","community","false","true","LLC","null","FL","US","2020-01-01T00:00:00.000Z","null","355.09"
"03b85e14-de67-11e9-a5b1-6f5fa6b622ac","real_estate","false","true","CCorp","null","NY","US","2020-07-01T00:00:00.000Z","null","9286.43"
"085f310e-7ce7-11e9-a9f6-f3a4fd1a176b","consumer","false","true","CCorp","[]","MA","US","2019-07-01T00:00:00.000Z","141459.28","1894.71"
"03937916-7e6b-11e9-9f03-8f997a6f41a3","education","false","true","CCorp","[]","CA","US","2020-11-01T00:00:00.000Z","null","null"
"16bfd6b0-cad3-11e9-99e7-a3f2a7a2814f","consulting","true","false","LLC","null","DE","US","2020-08-01T00:00:00.000Z","null","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2019-09-01T00:00:00.000Z","100.00","null"
"18f05820-c000-11e9-98fe-9399f63ea17c","marketing","true","false","CCorp","[]","CA","US","2020-04-01T00:00:00.000Z","null","null"
"169a176c-62d8-11e9-90d4-57e5cdd07dbb","enterprise","false","true","LLC","null","TX","US","2019-05-01T00:00:00.000Z","3202.00","350.00"
"085f310e-7ce7-11e9-a9f6-f3a4fd1a176b","consumer","false","true","CCorp","[]","MA","US","2020-05-01T00:00:00.000Z","null","41.85"
"14f96298-a971-11e9-bd0e-f368afe1c8ac","consulting","false","true","LLC","[]","NJ","US","2019-06-01T00:00:00.000Z","null","null"
"115c393c-d4b7-11e9-a103-e3280015e2c9","entertainment","false","true","LLC","null","PA","US","2019-10-01T00:00:00.000Z","null","null"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2019-06-01T00:00:00.000Z","15000.00","null"
"0afe8508-619a-11e9-b784-f7755bd2edfd","financial_services","false","true","LLC","[]","NC","US","2020-06-01T00:00:00.000Z","null","null"
"043f1b5a-7b22-11e9-a585-bf3ca4a7fed1","b2b","false","true","LLC","null","PA","US","2020-11-01T00:00:00.000Z","null","27.78"
"0de17d1a-70a0-11e9-903f-f35e3f544ad6","crypto","true","false","CCorp","[]","NY","US","2019-05-01T00:00:00.000Z","72193.41","null"
"0ebec77e-6227-11e9-9c4d-7b43faa31c15","b2b","false","true","LLC","null","IL","US","2020-08-01T00:00:00.000Z","null","194.74"
"13a158fe-6792-11e9-9a6c-c7b0f69b61ff","consulting","false","true","LLC","[]","CA","US","2020-04-01T00:00:00.000Z","null","null"
"18f05820-c000-11e9-98fe-9399f63ea17c","marketing","true","false","CCorp","[]","CA","US","2020-03-01T00:00:00.000Z","null","null"
"0b6c20d4-86f9-11e9-a25e-e7230c18a764","b2b","true","false","CCorp","[]","CA","US","2020-03-01T00:00:00.000Z","null","null"
"11dfbada-c366-11e9-8261-83e9aa732111","b2b","false","true","CCorp","[]","CA","US","2020-02-01T00:00:00.000Z","null","107.78"
"17f983a2-a80d-11e9-8f03-a78150aed5db","marketing","false","true","CCorp","null","DC","US","2019-12-01T00:00:00.000Z","null","null"
"19714752-9c27-11e9-a812-67c32e61aef1","advertising","true","false","LLC","null","CA","US","2019-09-01T00:00:00.000Z","98.87","null"
"02cdfa24-acab-11e9-94a3-7f974ae9c854","online_retailer","true","false","CCorp","null","DE","US","2020-05-01T00:00:00.000Z","null","49.50"
"122a7efa-6c5c-11e9-8c92-af2c53feed70","artificial_intelligence","true","false","CCorp","null","RI","US","2019-12-01T00:00:00.000Z","null","null"
"11f42f4a-a0db-11e9-b32e-0ffa7b075f58","b2b","false","true","CCorp","null","GA","US","2019-08-01T00:00:00.000Z","42859.96","null"
"00403cc8-c8ed-11e9-a642-3faf7153c249","b2b","false","true","CCorp","[First Round Capital]","CA","US","2019-10-01T00:00:00.000Z","null","null"
"133cd088-8df2-11e9-9edf-eb45ef55ae0e","online_retailer","false","true","LLC","null","NY","US","2019-10-01T00:00:00.000Z","null","null"
"08800d5e-621e-11e9-880b-37acf9df48b6","consumer","false","true","CCorp","[Andreessen Horowitz (A16Z)]","CA","US","2020-09-01T00:00:00.000Z","null","null"
"0de17d1a-70a0-11e9-903f-f35e3f544ad6","crypto","true","false","CCorp","[]","NY","US","2019-08-01T00:00:00.000Z","93495.12","4434.08"
"0de84290-623a-11e9-8c57-2f863d1a93cf","marketplace","false","true","CCorp","null","CA","US","2021-01-01T00:00:00.000Z","null","143.99"
"05aff568-be16-11e9-8750-83ab633bdee2","other_food_services","false","true","LLC","null","CA","US","2021-01-01T00:00:00.000Z","null","null"
"023776b4-92f5-11e9-8034-a322c325e9c0","b2b","false","true","CCorp","[]","CA","US","2019-07-01T00:00:00.000Z","64644.20","981.06"
"0a022038-a8a3-11e9-a92a-1760df1edb40","enterprise","true","false","CCorp","null","DE","US","2019-08-01T00:00:00.000Z","3500.00","null"
"017f264e-65dd-11e9-9aeb-6345934cd278","health_services","false","true","ProfessionalCorporation","null","FL","US","2020-10-01T00:00:00.000Z","null","null"
"02bbff04-625a-11e9-9ffb-c3370d1078b4","online_retailer","false","true","LLC","[]","FL","US","2020-06-01T00:00:00.000Z","null","1589.55"
"19820ecc-61f1-11e9-b604-dbdab0151d10","advertising","false","true","LLC","null","NC","US","2020-01-01T00:00:00.000Z","null","null"
"0f6843b8-ba32-11e9-967b-c3bdda69bb3a","enterprise","true","true","CCorp","[]","WY","US","2020-09-01T00:00:00.000Z","null","162.16"
"121123f8-c894-11e9-8911-8390bda9593b","other","false","true","CCorp","null","CA","US","2019-11-01T00:00:00.000Z","null","null"
"070db6e4-9787-11e9-bfe7-c720e21385f1","marketing","true","false","CCorp","null","DE","US","2020-08-01T00:00:00.000Z","null","811.44"
"0738e100-aa6c-11e9-b227-f78419372a07","media","true","false","LLC","null","WY","US","2020-02-01T00:00:00.000Z","null","360.22"
"0383cb78-77ff-11e9-8b62-bfb4efd1fdca","online_retailer","false","true","CCorp","null","NJ","US","2019-04-01T00:00:00.000Z","null","null"
"17162344-79b6-11e9-95a5-93a665afddfc","private_investment_companies","true","false","LLC","null","WY","US","2021-01-01T00:00:00.000Z","null","null"
"183887ea-78ed-11e9-826e-3b30bdc93b1d","other","false","true","CCorp","[NextView Ventures]","CA","US","2020-07-01T00:00:00.000Z","null","null"
"15c6d5cc-c567-11e9-bf26-e7faeeae4585","other_travel_services","true","false","LLC","null","DE","US","2019-10-01T00:00:00.000Z","null","null"
"15e6042a-7822-11e9-a827-0f2d93150a4a","developer_tools","true","false","CCorp","null","DE","US","2020-12-01T00:00:00.000Z","null","1435.11"
"15c6d5cc-c567-11e9-bf26-e7faeeae4585","other_travel_services","true","false","LLC","null","DE","US","2020-08-01T00:00:00.000Z","null","null"
"00e5b312-99f7-11e9-98dd-6b543da80032","consumer","false","true","CCorp","[DST Global, Soma Capital, Global Founders Capital]","CA","US","2019-06-01T00:00:00.000Z","null","null"
"156125a6-6cc0-11e9-9dd4-dff416fd0e16","financial_services","true","false","CCorp","null","CA","US","2021-01-01T00:00:00.000Z","null","null"
"19714752-9c27-11e9-a812-67c32e61aef1","advertising","true","false","LLC","null","CA","US","2020-11-01T00:00:00.000Z","null","312.38"
"13f5a190-6ac9-11e9-bf43-235a709d88e2","community","false","true","LLC","null","FL","US","2020-04-01T00:00:00.000Z","null","36.00"
"02214d92-622d-11e9-97c7-ff73912d0cd0","other","false","true","LLC","null","WA","US","2021-01-01T00:00:00.000Z","null","null"
"0ffddb58-77d4-11e9-abc4-17cbb0ee4509","online_retailer","true","false","CCorp","[]","CA","US","2019-05-01T00:00:00.000Z","null","null"
"09b9793e-62dd-11e9-a89f-4f44ccd594b5","online_retailer","false","true","LLC","[]","WY","US","2020-07-01T00:00:00.000Z","null","null"
"16bfd6b0-cad3-11e9-99e7-a3f2a7a2814f","consulting","true","false","LLC","null","DE","US","2021-01-01T00:00:00.000Z","null","null"
"0b02c616-9ad6-11e9-baba-5b0bd5e27ac4","marketing","false","true","LLC","null","NM","US","2019-05-01T00:00:00.000Z","null","null"
"04b18f96-d34c-11e9-a521-5fa8a77b0d69","media","true","false","CCorp","null","FL","US","2020-12-01T00:00:00.000Z","null","null"
"041391a2-b352-11e9-9592-b7c6a2b54d91","other","false","true","ProfessionalCorporation","null","CA","US","2019-05-01T00:00:00.000Z","null","null"
"17c69ac6-6318-11e9-ae16-fb5116f7610d","consumer","false","true","LLC","null","AZ","US","2019-07-01T00:00:00.000Z","153.31","46.69"
"19879b42-915f-11e9-85f1-3721e438006f","private_investment_companies","false","true","CCorp","null","OR","US","2020-06-01T00:00:00.000Z","null","null"
"0afe8508-619a-11e9-b784-f7755bd2edfd","financial_services","false","true","LLC","[]","NC","US","2019-12-01T00:00:00.000Z","null","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2019-05-01T00:00:00.000Z","null","null"
"17ae44d4-83c6-11e9-b04b-f7979405f7d5","consumer","false","true","CCorp","null","NY","US","2019-08-01T00:00:00.000Z","9553.63","7.00"
"13a158fe-6792-11e9-9a6c-c7b0f69b61ff","consulting","false","true","LLC","[]","CA","US","2019-09-01T00:00:00.000Z","5000.01","null"
"0b523ea6-98f3-11e9-966f-9f10425b8a60","accounting_and_tax_preparation","false","true","LLC","[]","CA","US","2019-06-01T00:00:00.000Z","null","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2020-07-01T00:00:00.000Z","null","750.43"
"0a9ccf42-b998-11e9-bf6b-0705444aa5fd","online_retailer","true","false","CCorp","null","FL","US","2019-04-01T00:00:00.000Z","null","null"
"07f6d4e4-d4e2-11e9-a02f-a31a224e6d76","online_retailer","true","false","CCorp","null","TX","US","2020-11-01T00:00:00.000Z","null","null"
"17cadb06-d96d-11e9-9ddd-0be377bc3421","online_retailer","true","false","LLC","null","DE","US","2019-06-01T00:00:00.000Z","null","null"
"070db6e4-9787-11e9-bfe7-c720e21385f1","marketing","true","false","CCorp","null","DE","US","2019-11-01T00:00:00.000Z","null","1806.20"
"0ff50efc-62b6-11e9-8e5e-2f84eb429a14","consumer","false","true","LLC","null","VA","US","2020-08-01T00:00:00.000Z","null","null"
"0ffddb58-77d4-11e9-abc4-17cbb0ee4509","online_retailer","true","false","CCorp","[]","CA","US","2020-11-01T00:00:00.000Z","null","null"
"0a758432-a728-11e9-a83c-5b8dd052fa42","other_health_and_fitness_services","false","true","CCorp","[]","UT","US","2019-10-01T00:00:00.000Z","null","null"
"04b18f96-d34c-11e9-a521-5fa8a77b0d69","media","true","false","CCorp","null","FL","US","2020-06-01T00:00:00.000Z","null","null"
"03fceffe-76dc-11e9-abc7-dfbd1da62cbf","enterprise","true","false","CCorp","null","DE","US","2020-03-01T00:00:00.000Z","null","null"
"0ec4a732-c19c-11e9-a9ad-43d2cd1ae9b2","education","true","false","LLC","null","FL","US","2020-12-01T00:00:00.000Z","null","3530.97"
"06eed9ea-c8e7-11e9-b2d9-3fa4b4b94d47","financial_services","false","true","LLC","[]","MT","US","2020-11-01T00:00:00.000Z","null","null"
"0d7736ac-aef9-11e9-a9f4-63f06df8e953","b2b","false","true","CCorp","null","NY","US","2020-04-01T00:00:00.000Z","null","null"
"0d66757e-c821-11e9-8d6d-cfe3c18c0366","online_retailer","true","false","LLC","null","NY","US","2019-05-01T00:00:00.000Z","null","null"
"00fccd4e-85da-11e9-a4aa-bfa4e1d1ae76","education","true","false","CCorp","null","DE","US","2020-02-01T00:00:00.000Z","null","null"
"08035942-8caa-11e9-b071-d3855478963e","other_food_services","false","true","CCorp","[]","CA","US","2020-05-01T00:00:00.000Z","null","475.05"
"04405e2e-62e1-11e9-b518-3fda39dcfb22","media","false","true","CCorp","null","NY","US","2019-12-01T00:00:00.000Z","null","1430.08"
"0c843170-b7c6-11e9-bea8-538b75642901","enterprise","false","true","CCorp","null","CA","US","2019-11-01T00:00:00.000Z","null","2839.57"
"0467a8d4-9082-11e9-9422-03f483318041","education","false","true","LLC","null","NM","US","2020-07-01T00:00:00.000Z","null","1.15"
"1672152a-650b-11e9-bd1c-5bd878a9571f","b2b","false","true","LLC","null","OH","US","2019-04-01T00:00:00.000Z","null","null"
"0ec4a732-c19c-11e9-a9ad-43d2cd1ae9b2","education","true","false","LLC","null","FL","US","2020-01-01T00:00:00.000Z","null","null"
"09e5913a-8ecb-11e9-bbc6-af3180fa14ba","crypto","false","true","CCorp","null","WI","US","2019-07-01T00:00:00.000Z","53065.27","70.73"
"15e6042a-7822-11e9-a827-0f2d93150a4a","developer_tools","true","false","CCorp","null","DE","US","2020-07-01T00:00:00.000Z","null","1731.64"
